ParentPDG,PDG,Vx,Vy,Vz,Px,Py,Pz
211,14,0.154562397491,0.186800884187,28.3557007372,-0.200301001329,-0.165502949657,1.8909262846
211,14,0.648418190738,0.491515052255,26.5602174673,-0.563911362195,-0.550800035747,1.75028045861
211,14,-0.61794238603,2.92171134595,464.559070111,9.15607157859,-31.5093067763,-796.736829623
211,14,-0.701889722979,0.677173027414,23.1077808639,27.617133769,-26.8003684191,-943.864357674
211,14,-0.60904971989,-0.561871511012,24.2195914707,32.6766357777,34.3535260853,-1417.17452663
211,14,-8.99403167191,2.51625527174,473.997836186,-15.500701695,4.40686682608,-639.678045326
211,14,0.971706811125,-1.04649207457,485.288327673,-2.25651651885,2.66554110877,-1245.902049
321,14,-0.0155993952178,0.204446645438,16.2366444832,2.89703889546,-42.7838789282,-3910.0977495
211,14,12.3472066809,-7.60198559502,83.252417193,-236.745785104,153.196352356,-1571.53183929
211,14,1.0405602174,0.458807955939,19.8378942674,-1.51876911386,-0.629062127887,0.812113149087
211,14,0.909481570374,-0.729888728041,145.089130919,-6.22164994257,5.25248587622,-1060.99960927
211,14,0.260894824178,-0.402151022292,7.94829321603,-21.7810827649,31.4453352577,-745.300496421
211,14,-0.149156938586,-0.141981972025,7.01283695614,1.12491671957,1.03018925721,1.74331736078
211,14,0.479345340943,-0.243879033973,76.2860442309,-0.195637593724,0.083649087481,0.765742862004
211,14,-5.82882084923,-1.29149750651,466.825676232,-15.8167340261,-11.1039414163,-693.91913411
211,14,3.06094563302,-8.22157850175,335.971447789,-0.865821414629,2.47367962411,-4.27346953752
211,14,-11.832606896,3.37392800729,453.282388892,27.5028534306,-6.22034291942,-234.019579515
211,14,0.847369136441,8.60761202576,468.579931876,-5.59044748871,-32.3632180405,-371.654977194
211,14,-0.121116953173,-0.199033987507,12.6343976555,-0.0818601933718,0.260730296659,4.94770420608
211,14,-3.10432035631,0.0499119709664,284.895423139,25.0711614306,-0.402366639149,-2407.36615443
211,14,0.400599065748,0.490916651397,11.1871399155,-0.875504991612,-1.103620956,1.13526062333
321,14,-0.360771412724,-0.499044021255,29.6616881615,2.6725818775,3.37844717718,41.4564993413
211,14,4.54833254286,-0.392283672583,408.477797996,-12.1419713957,1.21128352134,-1249.11367264
211,14,0.0592956806849,-1.20880299642,24.7520847819,-3.61767183012,82.3113325472,-1704.50590116
211,14,0.816078090102,-17.9587344237,443.597733733,-0.79197339798,26.3651722873,-161.489103981
211,14,-1.31559506603,1.75515586804,286.000663559,11.5688352551,-15.1538412712,-2593.14943583
211,14,0.978771221905,0.0297431981722,56.7509637879,-0.441616674702,-0.00668485618532,2.45733689716
211,14,3.27678328954,0.950790317921,261.109276957,-0.698400705586,-0.103649000709,0.297595038723
211,14,0.309028729403,-0.818525063148,471.877353048,15.7269177304,-4.17486112129,-90.9619797498
211,14,0.164942366734,0.979576138911,471.971707681,0.187306921356,27.7482727929,-427.237169488
211,14,7.98575156637,6.99796493688,551.689988117,-36.486217404,-31.4117656992,-2309.94003168
211,14,-0.567856126751,2.87644081237,471.043123286,-1.38409426166,-21.2531911592,-1575.3255832
211,14,5.06772330545,-0.187842447742,456.912240507,-15.6826338874,-2.38367251776,-130.756486711
211,14,0.694706786236,-1.20705561621,225.295222866,-0.0665681512512,0.159171557087,0.683585812628
211,14,-0.3545648833,-1.54175525768,109.672522816,2.99183369237,12.3455018609,-874.98291725
211,14,0.418431587601,0.0894801145019,31.8158053777,-0.313098596969,-0.0816764384677,0.746470220917
211,14,17.2378956816,-2.13717758535,471.962068472,-13.4105494701,2.96053897943,-1178.39627823
211,14,-1.1780856479,1.1757719291,56.4121228187,0.498022147976,-0.562156898409,3.31634138567
211,14,-8.90241530053,-6.24069835295,470.129210176,43.4255486989,27.3505102335,-936.984512241
211,14,-0.515169672169,-4.03655184489,281.452982424,2.44063232637,18.5473113937,-1373.60588347
211,14,-0.0783715494025,-0.0473667652409,8.78033585272,0.130504949488,0.127048014491,0.44486289965
211,14,-0.161851602645,0.0954356542414,72.1423884473,0.151917995672,-0.056350421405,0.914838288146
211,14,-2.72954098637,-5.08113455042,474.76226321,26.4514960453,48.3288659283,-2727.91074405
211,14,0.680507774941,0.167086835533,10.2780915185,-6.39401135204,-1.695250733,-112.554565403
211,14,-1.03900636701,0.179391516468,18.2204062655,1.63169340839,-0.255343709663,-0.0754819556475
211,14,0.614780621081,0.634571497193,46.5891655612,-10.6854515897,-11.1469266308,-875.993167008
321,14,0.155134010944,0.243584760577,5.7696038094,-5.78180816789,-7.92542846217,105.408350318
211,14,-2.8980819996,3.80624351265,76.2966297699,9.38307074204,-12.2942797199,-276.437054722
321,14,-0.0527470672112,-0.084789877822,9.76301338916,1.4267137967,1.89610768714,9.3893012
211,14,1.14145177547,-0.29783531554,470.051599362,5.97738238009,1.7343374261,-15.2335578154
211,14,0.596356827185,0.187010563637,49.2396020894,-0.380467552182,-0.0783165537285,0.552611178651
211,14,-0.962372530864,4.62962092471,433.469456196,2.70068925133,-15.5746973353,-1744.74581931
321,14,-0.164004251384,0.0472795523373,16.9039500705,0.865368345212,-0.346234185846,26.4616927704
211,14,3.98068568174,0.769853694265,480.181614925,13.4365258353,-1.91711943293,-146.438788441
211,14,-0.465252035481,3.41212182246,473.741280432,0.0714258591631,13.1837603659,-108.746076756
211,14,-1.78751211741,0.540570548817,69.6615650939,0.908221272707,-0.218865809971,-0.177303459765
321,14,-0.304849922817,0.300320016857,6.76186229607,132.557623456,-128.26799248,-3462.771195
211,14,0.719772032774,-0.381782683506,60.4179059387,-0.485186233855,0.159634095946,1.1615649767
211,14,-1.17951520649,0.729489494639,117.65885124,0.29432188649,-0.178536038268,0.500514508974
211,14,-2.47862787719,-0.595765731326,60.4065008686,58.7897013225,14.1340364671,-1486.8978792
211,14,-0.89684888655,-0.785103071147,27.3212774137,56.3934647404,48.872219627,-1743.50024537
211,14,0.173225382555,1.08609242637,465.526013778,-8.93841386879,25.995025293,-666.704325828
211,14,-1.22144648936,0.101246387407,93.9013718095,0.435795875038,-0.141025862719,0.807865848778
211,14,0.867321437233,-0.145590031615,112.245114893,-5.24236313566,0.812476231237,-724.958910174
211,14,0.100793649346,-0.407033882762,8.6183417789,-1.42406844692,6.73314643931,-179.218321987
211,14,-0.679550599815,1.09904113608,28.2942420886,32.4979611183,-52.9342041919,-1390.33074995
321,14,-0.253467348736,-0.051556402639,8.3054569708,6.60052712519,1.50925848134,12.6967001945
211,14,0.0150951716892,-0.162229617618,8.4037837124,-2.94505400582,15.3162414276,-662.517309988
211,14,8.02258096893,-13.2384769457,46.1576832217,-27.7192843493,48.0964793576,-179.865173917
211,14,0.184835914608,0.0924208842611,12.5503682598,-0.430598439495,-0.207539096042,0.415435549932
211,14,0.592248117211,-0.696529630438,96.2606845174,-0.279231916448,0.292644270035,1.69868264499
211,14,-1.18690608275,-6.98465292298,470.059114317,-6.17381576729,-17.0704326844,-294.339833529
211,14,0.590161426726,1.71176547225,11.1188537997,-1.7030342401,-12.9315265989,-13.386139267
211,14,-0.386159003541,0.117278637013,175.728672545,2.07988790362,-0.891197093734,-1207.68122683
321,14,-0.146562479354,0.0333440382502,11.5367930957,1.56374049014,-0.847174198018,15.5016632798
211,14,0.00978199056124,0.30081273102,5.71073654889,-1.54301960615,-11.2520822454,-178.865761582
211,14,-0.383051035539,-0.232416989336,60.2893480454,0.194655338088,0.163826904031,0.867905279472
211,14,0.643667424097,-5.08568454292,112.143506218,-0.216478095909,1.80763662343,0.0240983319999
211,14,22.1557336066,26.6932145362,1271.78517558,-41.3228039949,-49.8009934183,-2354.41901244
211,14,-0.47701288021,0.708849451478,16.695938272,33.1321437974,-49.6043101373,-1232.49308703
211,14,-6.75790613904,2.86715793517,471.879190692,-18.4985951631,4.05952258831,-457.319562326
211,14,0.18904282038,-0.074657211378,60.7372321173,-4.49125436146,1.68795738597,-1128.90711421
211,14,-1.77257137544,3.03601281573,473.166786121,-2.71738526449,13.2247653559,-92.9751693089
211,14,1.679330564,-0.77009322381,62.2377621166,-39.72107166,17.9771183887,-1510.33761916
321,14,-0.411098783084,-0.514761529101,32.0150005877,47.4497615779,61.5326694403,-4099.75534658
211,14,0.264162388571,-0.83761967534,36.9388335308,-3.3813415378,10.1549647059,-454.152565669
211,14,10.1837537825,-3.24884912514,215.259345385,-2.44730135438,0.771557522783,-0.110537654274
211,14,6.59847932793,-4.56512578738,482.815716301,10.9714051241,-8.59156531688,-67.1326949389
211,14,1.20112148189,-0.407262577295,74.8586780062,-0.52538687208,0.231113044264,1.04437805322
211,14,3.98841109638,3.75021664958,100.317779256,-72.7042280191,-68.2369278723,-1873.21690944
211,14,-0.691824188138,0.369890627683,25.9462279753,7.55158116873,-2.88728521302,-302.472507656
211,14,-0.302790985462,-0.126574711161,31.7409462998,0.265471784049,0.109546016534,0.388686689945
211,14,-3.60203947256,3.21583429697,468.672364815,20.8131923616,-23.3869842675,-358.172753199
211,14,0.520882032228,0.583420337342,490.983700759,0.177552504971,0.005761010338,0.655269263482
211,14,2.98610483492,5.57761731229,153.589727421,-20.9109057387,-38.964057366,-1128.05779314
211,14,0.302995596433,0.0404061571487,52.9281687327,-0.193549866782,-0.101649299517,0.422050420159
211,14,-0.583863287146,-0.49093069407,20.5048563708,0.708400473481,0.687712015927,9.48327429072
211,14,0.446377778145,0.513572623374,476.371035487,13.721151561,13.1659986869,-262.597850171
211,14,-3.80082979125,6.96874592266,457.838604245,9.75745509113,-20.0512747488,-121.323734218
211,14,1.44777175569,9.39635964827,480.472797217,5.96514976336,12.9236758856,-508.845090803
211,14,-0.391098381813,0.441003016804,60.9070522978,10.3836077978,-11.0186777306,-1630.81830559
211,14,-9.10483804381,10.0552107437,309.001861871,34.4176728707,-38.0154304794,-1259.23389739
211,14,3.56154724316,7.96635523174,371.981615059,-1.37917263035,-2.79848732979,-4.74447578297
211,14,-1.55688215028,2.56165741234,156.756321645,12.7244150372,-21.3493336706,-1361.80174098
211,14,-4.94459051173,4.67169894781,407.892711831,2.2192008074,-2.36142624345,-4.4249091845
211,14,-0.843402904926,0.0637163866463,475.742356351,3.46280266685,0.0213610427495,-1581.63766795
211,14,-1.91655900237,9.91754010873,525.481759119,6.56689521906,-34.8019326861,-1619.14056883
321,14,0.0729995522462,-0.158786519204,10.1278596816,-2.10332935546,4.6064636599,21.9605274088
211,14,-0.312886586565,0.0466310434273,47.5435434167,0.19793085926,-0.00650149891589,0.869265816909
211,14,6.56071228021,11.7300545994,475.280819279,-4.79055438748,-4.26264635756,-1244.06766925
211,14,1.0293356374,-0.304472754916,449.918322139,-0.0973724641432,-0.0427881031621,0.759909850576
211,14,-1.88485613354,-0.865940457813,474.649163901,-11.5455236816,-24.8231703949,-663.95399508
211,14,0.872016132416,1.70731832368,51.5776922137,-0.481118164049,-1.05219760658,-0.616298942491
321,14,0.0317495681787,0.0966571672954,6.19862900075,-1.52169678662,-3.04271381912,9.2276536486
211,14,0.747479316355,-1.18079263739,221.818044527,-0.202228140326,0.195714197576,0.766002035217
211,14,0.727170763618,0.203456004454,471.306584207,1.00402559745,-2.32292719634,-3.00574327177
211,14,-0.908004208643,-1.05398176996,296.464119323,0.469067425518,0.176404795755,0.829362566091
211,14,7.27363241071,-0.279947858571,114.579803663,-152.850511462,5.83623855941,-2439.0367489
211,14,5.88744236426,7.17587781707,398.557601605,-30.2234082548,-36.4708522408,-2234.84722424
211,14,6.04948241682,5.03252182903,458.587645724,-26.0486801857,-16.4561281895,-515.025999429
211,14,0.79042550261,-0.0373432046045,97.9018958472,-0.24659606685,0.0781734555724,0.714256467783
211,14,0.0956558820764,0.948872233611,179.755838536,-0.106790897869,-0.171440124146,0.869201514749
211,14,-13.9668988556,-12.6020572317,377.02563193,6.79538491774,6.78165318986,-40.1732019081
211,14,6.40008124942,5.05639035534,469.240292052,-1.91724837799,-2.30299006609,-1828.85866987
211,14,0.0944814275498,-0.026032258066,472.774609759,2.98507796401,17.9733368828,-1409.80207049
211,14,-1.71582526346,0.512491082989,282.76418699,0.332749443986,-0.0558838566157,0.258225351643
211,14,0.799980227453,-0.162580160461,16.9151315009,-1.35301631675,0.28987011225,0.362609139717
211,14,-1.91827303021,1.51116918422,468.510860455,22.2650522751,-5.24902630256,-329.041703778
211,14,-0.500997482102,-0.56377011433,455.123652807,2.24515510541,2.50489905948,-3.6196932816
321,14,-0.163003430453,0.0926182575479,24.4704265836,35.1116648913,-20.4644897315,-6068.77142114
211,14,4.86581780775,-2.31597145728,477.172929802,16.3948118381,-3.94735693405,-124.860591805
321,14,0.246693742278,-0.244618393975,8.81421974495,-5.08687688378,5.26875646368,13.2974929799
211,14,1.68228124508,2.83890401894,372.46276384,-0.741984332012,-1.14804487775,0.392858827941
211,14,0.209256760106,0.412686254614,19.5303215503,-0.306937074465,-0.597629824221,0.188861137474
211,14,-0.0371864168532,0.028657126641,7.87827991658,4.84550182634,1.3951548432,-1940.63084362
211,14,-2.37508314398,-4.98836458064,462.517234651,20.6192791737,25.2000557126,-580.126106101
321,14,-0.409568127499,-0.583462786489,13.9843509107,6.85312581617,9.42652037103,9.47934933462
211,14,3.6464824499,-1.43944298773,472.811213176,22.1570407499,-4.61353812363,-862.353331367
211,14,-23.6955030986,-15.249021399,644.364993794,-2.42517400367,-1.64342352533,-6.3853548705
211,14,-3.07447587352,5.34738070774,138.018651882,8.55019440273,-14.6299925585,-411.25369812
211,14,7.11432537143,2.75657360322,445.890748654,-22.7833030421,-7.3132474892,-1843.97829109
211,14,0.206090264479,-1.53091753391,466.129761312,-12.8260536042,14.8129304264,-1760.47560365
211,14,-0.535961480783,8.17476216056,108.034364972,0.157895876766,-3.04821708041,-2.40687810554
321,14,0.246615017812,-0.176856060121,7.77569733486,-71.8091688697,47.4256586954,-2843.86778711
211,14,3.31798560182,0.296158302841,471.014896841,21.9613558439,11.4795344297,-650.744534993
211,14,1.56075527373,3.64640489746,469.521159222,-4.16907812867,-32.4538609234,-426.298382422
211,14,1.41881180321,-6.38921483678,458.349383667,-6.59995854424,27.3741594909,-2686.46478746
211,14,1.39560427896,0.357357017631,110.375455737,-5.82799106503,-1.25420443494,-481.845928066
321,14,0.141041801889,-0.0845416160313,8.26104904589,-4.37671880455,-0.0746456901808,-931.65607457
211,14,1.98373585627,5.55414448251,208.745911768,-0.441040211448,-1.53308940566,-1.33932203297
211,14,-7.74712396287,-3.85872310071,465.472638672,-11.446921322,-2.48973057993,-957.466729747
211,14,0.228009995109,-0.178611342856,10.8004575358,-49.8156880282,14.3102401458,-1951.20910719
211,14,-0.0210572121881,-0.224128122679,13.6799582401,1.48587213922,10.9659372873,-1076.80157069
211,14,-9.31142797722,-7.02554294577,352.948234009,3.85307155904,2.83024718214,-15.9947773213
211,14,-2.63291502548,-0.263145318967,436.585410293,2.18585824549,-0.635830543899,-1.27305798237
321,14,0.0932741681495,-0.0954924076185,17.4064285104,-13.507969955,16.3237874965,-4136.16062416
211,14,-0.19977748522,-0.0319853735662,13.2905029507,0.72652803494,0.192415452026,4.58056477691
211,14,-0.0244502635729,1.3635747668,538.657566044,0.148008175928,0.382798137537,0.559634707918
211,14,1.1742848882,0.727955698942,62.7635920637,-0.516390745754,-0.311454428966,1.4606010375
211,14,-0.18522643015,-0.957740348347,92.8541329523,1.71599588646,11.3618042835,-1086.53829017
211,14,9.07438928107,3.6135412991,478.627557328,-41.3927231224,-14.0331171422,-910.196039088
211,14,0.461358830513,-0.987540921991,482.469335133,-2.65321164033,2.47629141332,-1401.20641258
211,14,0.411719792574,-1.21864776859,69.224207053,-0.296903573468,0.560387464798,0.442875183815
211,14,-0.399299468856,-0.239903603777,94.4063412176,7.50541984537,4.35224024518,-1638.94731703
211,14,2.37972905627,2.73295313073,317.856033607,-12.7764194655,-14.626101731,-1797.45428331
211,14,-1.0085886736,-6.56181498701,461.656705138,5.1315157333,21.5403194727,-166.193807621
211,14,4.69342847669,4.12222720868,119.198700198,-1.50043082837,-1.32915472978,-0.754480876953
211,14,0.418478834217,-0.493468368357,20.2814385761,-13.1377435227,17.7808939557,-624.729854994
211,14,1.5501895188,5.04623297333,483.590978152,-9.89467791351,-34.6935803052,-2205.96972001
211,14,0.000413975560033,-0.229008845072,35.605625238,0.297455287239,3.39695564304,-699.136510537
211,14,0.197985922635,-0.0367840905138,23.3940950225,-4.28518587657,1.54686266943,-859.934704643
211,14,2.29042625665,-0.917828403306,436.868183913,-6.18445052149,2.02178501002,-1429.66249678
211,14,0.0207202270994,1.72979222507,107.350096195,-0.818480373984,-21.3948196596,-1392.68998253
211,14,-0.252355576461,0.2233925064,64.6107741952,7.15451197601,-6.51469520331,-1635.51071147
211,14,-2.89571607043,-1.24592229097,611.710482388,-0.375464065733,0.0117323421512,0.280074296943
211,14,0.0413514823114,-0.19010262918,10.7277206057,-0.0306880000976,0.486385966697,0.539413800353
211,14,-1.4878892024,1.291322769,455.021613614,1.23546836997,-0.398729493894,0.246748538816
211,14,-0.0730495311234,-0.0330691729203,7.89297525277,-0.0637110257559,-0.288736335357,4.40134551505
321,14,0.215236273927,0.320151466389,34.3927099273,-29.3359476198,-41.2535938256,-5061.37393952
211,14,1.12937102043,0.379193089918,39.1858844026,-13.5427821957,-4.58059277754,-504.878271445
211,14,4.29910018686,1.1992872531,472.15492033,-35.1570135003,-17.1149816585,-2019.06605015
211,14,0.603713408755,-4.87987863072,469.259132885,0.0897424571087,-17.2781404809,-262.20825583
211,14,-4.39621611312,-2.80579235748,467.658354813,-10.8680493757,2.3665408853,-1790.57475978
211,14,-7.40456374724,-7.68876198797,499.7906926,42.061582045,44.0197092793,-2437.67498278
211,14,-12.4521093252,13.1241934701,453.778330969,20.3111612062,-23.8501128539,-1331.18620534
321,14,-2.81557774809,1.66069392988,135.9679062,114.235579647,-66.369962707,-5847.74265305
211,14,1.62980933891,-0.827159576737,69.5120218379,-6.84308024719,3.49054127742,-346.379198181
211,14,0.030045570742,0.6342081759,501.685891625,-1.11291094037,-0.84091886592,-1073.48870931
211,14,0.52501018476,3.73250219208,468.996444701,6.20739083166,-35.3698081122,-842.651729768
211,14,-6.88014256237,4.86236979767,170.729953442,1.82002669151,-1.31427357368,-1.0633794132
211,14,-3.44286245265,-1.87790803744,469.458834442,-17.8974703431,-16.5091407116,-662.456753944
211,14,0.655080738819,0.846606023645,7.47817855106,-5.28126942334,-5.29968535164,8.18347261848
321,14,-1.41711453373,1.45769324204,34.3922321901,144.728547267,-148.640969747,-3802.72884625
211,14,-4.11813970953,1.60263237772,152.552996106,1.26324743956,-0.398247688824,0.171854694946
211,14,0.858659043365,4.11343374384,460.907391766,-2.43620604307,2.2636508685,-1182.37464257
211,14,-0.174923793185,0.052712584483,51.7933873699,2.91747776696,-0.937450800869,-1127.43309426
211,14,5.3946670804,-3.71898401656,240.268528694,-1.31401115917,0.926184083636,-0.245875182469
211,14,-1.09148296056,0.890697328175,323.754665582,0.0721148577309,-0.102793550384,0.823031714303
321,14,4.54447368941,-1.71916674804,91.194046506,-205.534945229,77.0431972043,-4417.53914156
211,14,-0.349802129532,-0.157548389936,9.47173685598,1.43106938712,0.676201982889,1.23650119904
211,14,16.8189749673,5.3947964791,414.893816936,-14.1754111891,-3.91640037719,-94.1385769888
211,14,1.21964645831,0.0629874295607,227.234194298,-9.30303703817,-0.521727849434,-1732.38241856
211,14,1.31133286201,2.30793166173,453.955951611,-2.42599988236,-1.93421835116,-3.90044062962
211,14,0.639950220736,-0.444967049669,42.3496579193,-20.6562152,13.9606832658,-1295.85293546
211,14,-4.20359979489,1.64769926746,576.794123345,9.47915864606,-3.98819695696,-1190.00219164
211,14,-3.33189958577,-1.63812797884,488.122690323,-6.16058507901,-3.69273464664,-20.7631252016
211,14,-2.49665213076,0.180197447518,53.6337066298,115.553540119,-8.40049791125,-2515.31202762
211,14,-0.945656480248,1.89837700079,472.868465379,-5.97281422393,4.9370689341,-23.9151455761
211,14,0.222162593683,-0.189954099396,7.59299565362,-24.2953232824,19.6230216544,-551.572916357
211,14,0.00647982121203,-0.134831115203,187.962253282,-0.0366308847486,0.0312870352918,0.606303361841
211,14,0.366188604026,-1.06053830283,15.9452737016,-37.3912656107,107.452949095,-1593.21025838
211,14,-2.49031414128,0.75866376804,60.5045187104,1.41944108884,-0.509550815972,0.00422156894001
211,14,-0.740616939421,4.31017958449,424.708448037,-0.176851336079,-2.3763987997,-2.20767375557
211,14,-4.48245357368,-3.82808379953,476.459221904,29.8161173526,33.9662196384,-1679.99389212
321,14,1.0510374566,0.35748153091,37.9212860681,-88.8799611483,-32.7986218269,-3564.26509389
211,14,-0.788487592929,-3.12512276267,144.700904435,0.217354984366,0.800452575836,0.396085841889
211,14,0.257408880516,0.392725847415,38.765999568,-0.167442467194,-0.425651581091,0.579290704456
211,14,-2.01793891537,0.201560007129,61.7352770164,14.5420067655,-1.45913197102,-499.688105584
211,14,0.955143419392,-0.825031408403,478.668248693,2.90797869789,-12.9090698121,-72.4284154662
211,14,1.79803271015,5.35148561322,473.427407812,3.33509914721,14.8575138996,-245.625755051
211,14,-0.0868225100629,0.735123372613,116.28831767,0.146913933704,-0.259280061941,0.664253680801
321,14,0.663418736675,0.763653537319,21.6782833746,-7.25677020773,-8.39751754473,4.99063762136
211,14,1.12698433264,-0.0715000983008,27.1715925659,-1.28022172929,0.0969324179211,1.65688961285
211,14,0.500268496012,0.103517586904,29.5120022998,-38.1736100825,-8.36906030966,-2285.84873854
211,14,0.0897528680194,0.0665506707613,17.9975955227,-13.3266084138,-10.0990283853,-2737.08408051
211,14,1.20353543365,-9.41972797207,467.360837094,-0.913450507174,-16.1098196269,-626.2528712
211,14,-3.5663563587,6.58349028129,149.616379924,1.06668631225,-2.01170192411,-1.44585745288
211,14,0.142373838263,0.425585383434,15.5394851262,-0.182504772998,-0.779787943631,0.500366603688
211,14,-0.31347521317,-0.311049583246,479.801883635,-3.6268893663,4.62851566802,-1826.21484061
211,14,6.45787685401,2.90915941381,431.718512373,-32.0838593267,-13.6722270906,-2507.11973862
211,14,0.620800008319,-0.211114335053,23.3946467367,-32.8364494372,11.1565398012,-1263.5618371
211,14,-0.364296236671,0.828339123704,37.4544759156,0.263206246651,-0.697406176888,-0.0687158409953
211,14,-0.936270547049,-5.88274380934,474.646307387,7.09629762548,29.644175293,-820.852857213
211,14,8.86941448959,3.04786830416,576.642370452,-42.3517082732,-14.4019958331,-2631.10487372
211,14,-0.501760458957,0.607732143829,15.4161113592,0.851468503354,-1.25727225052,4.60841280922
211,14,-1.96209496602,-3.69972020413,464.799428426,6.59211146819,24.3612696926,-321.454801974
211,14,1.15054466971,0.894659352432,57.9992233624,-11.9417078789,-9.3875697217,-616.134363016
211,14,1.15945245055,-0.549336354312,476.293163039,15.6738145161,-10.6478959731,-174.674933846
211,14,0.529745925575,-0.156333815035,70.0808303375,-0.22751254228,0.0680417282095,0.821354824701
211,14,2.15539142511,1.16883197318,135.70921798,-0.568110208782,-0.26768196705,0.0411091227954
211,14,0.399894902684,0.710076674845,42.7481496888,-0.323635480209,-0.51515731447,1.19078412832
211,14,1.36126518706,-0.00603120887457,54.2393791417,-0.825795270451,0.201070963613,0.854318068166
211,14,-0.871705317035,-0.490781764165,28.5080549847,2.27530768897,0.952066942634,-93.4069998763
211,14,3.90032205044,0.479396559632,553.876820885,-14.5078848769,-1.81577266741,-1961.39647857
211,14,1.88925434871,4.13405695432,412.20744425,-1.68727053769,-2.15693738425,-2.19451789842
211,14,-0.077960466437,0.16668329258,22.3153357165,6.33304500898,-5.59100597203,-1116.39566741
211,14,0.272564170364,-0.150630752391,7.00333445005,-4.27773562986,2.34344550296,-88.5464991774
321,14,1.27698046585,0.00898479266411,58.6357762749,-6.24911365932,-0.484703017418,8.20488601216
211,14,-7.4804306896,2.66026433848,472.478835282,-18.260439406,4.12932579639,-410.393588362
211,14,-0.172995746325,-0.103942085008,6.15578530296,5.54930230466,3.28327827562,-154.593695165
211,14,-9.78567927811,-6.0337246703,198.970063503,56.8030428562,35.0153126942,-1208.06782665
211,14,-0.0776384995799,-0.273739857402,21.5681398375,0.102532776019,0.440451650121,1.02751695804
211,14,2.8267914553,0.201739320862,471.584976197,-28.6163454457,-8.8932557105,-2005.82470143
211,14,4.64150315942,2.62666315006,476.825570021,-25.4046701187,-16.1486026609,-1268.69619688
211,14,0.361533645754,0.969552730842,43.063492283,-4.94188923702,-13.5219729257,-676.191530377
211,14,-3.56323713892,-6.42490477883,462.548890673,6.76132768418,17.7861634347,-201.036431071
211,14,0.167039341388,-0.610787589129,15.7339138215,-0.228596755222,1.01008690917,5.3891881316
211,14,0.60423347528,0.417882645383,19.187199721,-26.0756413339,-18.2682125511,-943.537052654
211,14,-0.0843301125368,2.24121913477,165.22546384,1.26170614014,-31.9016119981,-2397.97415558
211,14,-2.78171859408,-1.20925291734,350.919567649,15.8781322757,6.73370794336,-2120.70782855
211,14,-2.33555289532,-2.07066253847,460.265805215,5.63516211039,11.582218069,-78.7736756569
211,14,0.866410448033,-1.59381124258,469.952324489,-4.15803698705,26.6582017011,-1783.37028478
211,14,-0.416212501803,0.325475227933,13.6759392564,57.2532824718,-46.3119760108,-1953.58544307
211,14,-3.63334808308,1.04405688004,240.171161763,15.9598575781,-4.42320259722,-1087.65902982
211,14,1.02642027471,-8.22992651492,500.190073129,-3.04457012491,27.9355772749,-1217.0852595
211,14,14.9761561821,-6.43505174368,457.412335313,-22.8324283852,10.8021101312,-1456.30643711
321,14,-0.516105507717,-0.216629518163,13.7705453343,9.30514800361,3.5631934984,60.2604008496
321,14,-0.180249923592,-0.185114560466,20.6455733035,45.0889823589,48.6252518693,-5770.43560911
211,14,4.89919906189,-0.566711934841,284.787972074,-23.6189766298,2.72779134426,-1453.17164561
211,14,-20.3381170778,-12.4689339009,490.660102171,-4.47837430479,-2.71552956493,-348.474266197
211,14,1.50750677727,-0.516795935291,193.75280277,-0.398211665952,0.0280122276781,0.358145905258
211,14,0.751861901514,0.238798830736,227.713062261,-4.31475505176,-1.63769901664,-1334.60165779
211,14,-2.30020598488,0.368632225756,41.8011048898,1.81915888872,-0.331626109555,-0.625541766125
211,14,-1.15980398578,-0.449515021176,286.788078929,5.91418531858,2.07207163228,-1423.22448608
211,14,-0.155048102607,-0.766927856087,36.9850848362,30.0826496861,84.3692087723,-2589.50563478
211,14,-2.86851476762,-4.37587965848,480.873186636,10.8724262436,24.2434843267,-912.030765437
211,14,-7.64365300376,9.75485536274,450.595692881,32.7663222688,-38.1759349082,-2556.45473213
211,14,17.9939680592,-9.59091014425,486.536687757,-85.3420586984,46.6964051202,-1840.37355973
321,14,0.250186981621,0.291697859659,13.0080889029,-3.74663170213,-4.65227634159,10.7258349071
211,14,-1.07946313363,0.722391411361,204.372253097,4.0393605031,-2.75686595444,-763.058871913
211,14,1.54672649882,0.506135293308,185.05943906,-13.7534400439,-4.5562545975,-1710.88092453
211,14,8.49769564675,-8.66377678973,467.006778567,-32.6518930293,32.0451943365,-632.057383672
211,14,0.446593698958,-0.0509250338423,10.433023217,-33.5735864545,0.251363349756,-839.375949727
211,14,-0.728694745661,-1.09228894756,121.275635939,0.167996365967,0.254287620197,0.550018430213
211,14,-0.639570620783,-0.489966798155,41.3074490755,0.412041190436,0.396549833314,0.270439606275
211,14,2.94314718918,3.26379377341,483.515511619,5.98067989625,8.91090098498,-79.3504805418
211,14,0.0298775057225,-0.457944833606,6.97645822701,-4.9589982334,82.6140895501,-1345.48631143
211,14,1.07348042429,3.06867892307,472.637678645,-8.1590804766,-22.9959542746,-282.862572463
211,14,-0.826979526904,0.0683352658472,20.1316687822,71.466291146,-5.62442730162,-1849.7762143
211,14,-1.91929412591,6.51915335438,477.530413577,-0.271470814484,16.6197278311,-576.77469017
